year,hrs2
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,21
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,20
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,45
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984, 8
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,20
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,45
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,47
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,66
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,30
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,23
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,36
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,45
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,55
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,50
1984,.i
1984,.i
1984, 7
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,50
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,40
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,24
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,45
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1984,.i
1985,.i
1985,.i
1985,.i
1985,60
1985,.i
1985,.i
1985,37
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,89
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,60
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,20
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,30
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,89
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,50
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,36
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,50
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,70
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,30
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,25
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,40
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,20
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,48
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,40
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
1985,.i
